success,Crop,Lat,Lon,lat_hotspot,lon_hotspot,Max_Temp,AUC,MSE,Pearson_Correlation,Precision,Recall,F1,PR_AUC
True,2610,"14°31'40.5"" N","108°30'37.0"" E","14°31'05.5"" N","108°31'10.0"" E",64.7733154296875,0.49373336523562117,0.2956476099808972,0.13185814860355144,0.5211267605633803,0.08043478260869565,0.1393596986817326,0.09993386188116761
True,2611,"14°31'41.4"" N","108°32'07.9"" E","14°31'41.4"" N","108°33'18.1"" E",64.7733154296875,0.5401929260450161,0.29135834055112203,0.2129769333817983,0.0,0.0,0.0,0.5687929260450161
True,2612,"14°31'42.4"" N","108°33'38.9"" E","14°31'40.4"" N","108°34'29.1"" E",64.7733154296875,0.5366939536761932,0.29897286685535385,0.13464999743926367,0.2361111111111111,0.08854166666666667,0.12878787878787878,0.1962113768641449
True,2613,"14°31'43.3"" N","108°35'09.9"" E","14°31'33.6"" N","108°35'56.0"" E",65.23260498046875,0.713120970207079,0.4007098433178895,0.26479977085499307,0.9226190476190477,0.4246575342465753,0.5816135084427767,0.6922871457534079
True,2642,"14°29'25.3"" N","107°31'31.3"" E","14°29'25.3"" N","107°31'31.3"" E",63.850799560546875,0.5006035706168073,0.20626748648166698,0.0999723909094515,0.8,0.018691588785046728,0.0365296803652968,0.04266228402431828
True,2643,"14°29'26.6"" N","107°33'02.2"" E","14°28'25.5"" N","107°34'26.3"" E",63.850799560546875,0.5608519269776876,0.21366240034599623,0.1964312587896691,1.0,0.11967545638945233,0.21376811594202896,0.5825019269776877
True,2644,"14°29'28.0"" N","107°34'33.1"" E","14°28'17.1"" N","107°36'09.3"" E",66.60287475585938,0.517305273884084,0.10224842337684863,0.2818162391104754,0.5769230769230769,0.21428571428571427,0.31249999999999994,0.2438229273400138
True,2645,"14°29'29.3"" N","107°36'04.0"" E","14°28'18.5"" N","107°36'10.0"" E",66.60287475585938,0.6081607934107367,0.06649595761450902,0.28287773530439236,0.26322930800542743,0.28912071535022354,0.2755681818181818,0.27419115283539863
True,2646,"14°29'30.6"" N","107°37'34.9"" E","14°29'17.0"" N","107°38'20.0"" E",64.7733154296875,0.5258594933630142,0.1826500308968557,0.15170747351508704,0.573170731707317,0.08089500860585198,0.14177978883861236,0.15146246175422545
True,2647,"14°29'31.9"" N","107°39'05.8"" E","14°28'46.3"" N","107°39'05.8"" E",62.457122802734375,0.8565646086369771,0.33665204946571464,0.14711783932511044,0.5686274509803921,0.725,0.6373626373626374,0.5227881289040492
True,2648,"14°29'33.2"" N","107°40'36.7"" E","14°29'33.2"" N","107°40'36.7"" E",61.521209716796875,0.618438256510221,0.22617469026925396,0.24407273699873663,0.9745762711864406,0.23517382413087934,0.37891268533772654,0.6236202228964014
True,2649,"14°29'34.5"" N","107°42'07.6"" E","14°29'28.6"" N","107°42'57.7"" E",60.106964111328125,0.6453488372093024,0.4218694322552167,0.12277676287007246,0.0,0.0,0.0,0.6514488372093024
True,2650,"14°29'35.7"" N","107°43'38.5"" E","14°29'35.7"" N","107°45'12.7"" E",62.923004150390625,0.6072514640168496,0.3298739397030785,0.18453290115901086,0.7518248175182481,0.21822033898305085,0.3382594417077176,0.4314843280936162
True,2651,"14°29'37.0"" N","107°45'09.4"" E","14°28'48.5"" N","107°46'31.6"" E",77.61117553710938,0.5022802107297499,0.27435700441732946,0.169733511544655,0.6619718309859155,0.08117443868739206,0.14461538461538462,0.13266345799468016
True,2652,"14°29'38.3"" N","107°46'40.4"" E","14°29'16.9"" N","107°47'24.4"" E",73.29135131835938,0.5689257839284968,0.2610703077024854,0.17191511472927135,0.35514018691588783,0.15384615384615385,0.21468926553672318,0.23569938811012583
True,2653,"14°29'39.5"" N","107°48'11.3"" E","14°29'15.2"" N","107°48'59.4"" E",77.61117553710938,0.5716189818127773,0.3601909318030272,0.16022882133484817,1.0,0.14145383104125736,0.2478485370051635,0.5820881466928617
True,2654,"14°29'40.7"" N","107°49'42.2"" E","14°28'17.3"" N","107°50'31.3"" E",77.61117553710938,0.5573506790769005,0.2413742558469266,0.14126507604693875,0.2218798151001541,0.2513089005235602,0.23567921440261866,0.16557725852522762
True,2655,"14°29'42.0"" N","107°51'13.1"" E","14°29'33.2"" N","107°51'16.1"" E",75.89584350585938,0.5445632798573975,0.22036591497413702,0.17221543105230613,0.0,0.0,0.0,0.5701132798573976
True,2656,"14°29'43.2"" N","107°52'44.1"" E","14°28'57.6"" N","107°53'59.2"" E",77.18386840820312,0.543817222584391,0.10525834522382024,0.2643333778480553,0.5384615384615384,0.1986644407345576,0.29024390243902437,0.24651701651038993
True,2657,"14°29'44.4"" N","107°54'15.0"" E","14°29'11.4"" N","107°54'55.1"" E",77.61117553710938,0.5979913966680045,0.3104154323780385,0.1375256281740708,0.6269430051813472,0.23772102161100198,0.34472934472934474,0.2308835105106654
True,2658,"14°29'45.6"" N","107°55'45.9"" E","14°29'25.2"" N","107°56'36.0"" E",77.61117553710938,0.5484274319595842,0.2002520477325904,0.2445486541144616,0.7183098591549296,0.12655086848635236,0.21518987341772153,0.1858523510574136
True,2659,"14°29'46.7"" N","107°57'16.8"" E","14°28'35.0"" N","107°57'34.9"" E",81.41238403320312,0.5515151515151515,0.11324693566707046,0.3702024976515945,1.0,0.10101010101010101,0.1834862385321101,0.5737151515151516
True,2660,"14°29'47.9"" N","107°58'47.8"" E","14°29'16.9"" N","108°00'04.9"" E",77.18386840820312,0.5517057746649984,0.15264262155245573,0.21246532082192468,0.34806629834254144,0.11310592459605028,0.17073170731707318,0.2826228130509043
True,2661,"14°29'49.1"" N","108°00'18.7"" E","14°29'22.9"" N","108°01'48.9"" E",89.19268798828125,0.6098248455046609,0.07531427710714977,0.3023780143542701,0.4713114754098361,0.24572649572649571,0.3230337078651685,0.2959023480373152
True,2662,"14°29'50.2"" N","108°01'49.7"" E","14°29'24.0"" N","108°01'49.7"" E",89.19268798828125,0.5845195851817356,0.11036572448953823,0.30591540055272837,0.2553699284009546,0.2049808429118774,0.22741764080765142,0.2530157850118242
True,2663,"14°29'51.4"" N","108°03'20.6"" E","14°29'48.5"" N","108°03'57.7"" E",78.4627685546875,0.5504347826086956,0.1795478840716939,0.20250468322139228,1.0,0.09913043478260869,0.18037974683544303,0.5762847826086955
True,2664,"14°29'52.5"" N","108°04'51.6"" E","14°28'33.0"" N","108°05'54.7"" E",84.31588745117188,0.5511115960262437,0.14840978128657717,0.20245640825021838,0.9682539682539683,0.1189083820662768,0.21180555555555555,0.240599084559659
True,2665,"14°29'53.7"" N","108°06'22.5"" E","14°29'44.0"" N","108°06'53.6"" E",83.49087524414062,0.5248033153750518,0.24349867401883266,0.13853709004564985,0.68,0.07157894736842105,0.1295238095238095,0.1469184195694278
True,2666,"14°29'54.8"" N","108°07'53.5"" E","14°28'32.3"" N","108°08'04.5"" E",80.993896484375,0.560067681895093,0.2546196756786756,0.15859831757843518,1.0,0.11844331641285956,0.2118003025718608,0.5860676818950931
True,2667,"14°29'55.9"" N","108°09'24.4"" E","14°28'41.2"" N","108°10'35.6"" E",82.24658203125,0.5728699551569507,0.3342289738883688,0.1255158452043015,1.0,0.14349775784753363,0.25098039215686274,0.5919199551569507
True,2668,"14°29'57.0"" N","108°10'55.4"" E","14°29'46.3"" N","108°11'35.4"" E",79.73269653320312,0.5889856243847914,0.29309239630100137,0.16790087184215546,0.9594594594594594,0.1761786600496278,0.29769392033542974,0.5645395274958271
True,2669,"14°29'58.1"" N","108°12'26.3"" E","14°28'50.1"" N","108°13'31.5"" E",80.154052734375,0.5626223091976517,0.29469442779590066,0.17324543368473028,1.0,0.1232876712328767,0.2195121951219512,0.5849723091976513
True,2670,"14°29'59.1"" N","108°13'57.3"" E","14°28'47.3"" N","108°14'35.4"" E",82.6622314453125,0.5302924321074011,0.21435556929731941,0.18446887307768697,0.6463414634146342,0.09601449275362318,0.16719242902208203,0.1483351428723041
True,2671,"14°30'00.2"" N","108°15'28.2"" E","14°29'18.5"" N","108°15'57.3"" E",78.4627685546875,0.5786244286110808,0.1973694773516974,0.1391832737807986,0.12389380530973451,0.2033898305084746,0.153987167736022,0.2032887333878935
True,2672,"14°30'01.3"" N","108°16'59.2"" E","14°29'25.4"" N","108°18'01.3"" E",75.03195190429688,0.5299930162246892,0.15592729793800278,0.2940555319285899,0.9764705882352941,0.14261168384879724,0.2488755622188905,0.20478375076384553
True,2673,"14°30'02.3"" N","108°18'30.2"" E","14°28'31.1"" N","108°18'49.2"" E",78.4627685546875,0.5260737213497453,0.20662929815609915,0.1678291262715469,1.0,0.08854166666666667,0.16267942583732056,0.16939226945065872
True,2674,"14°30'03.3"" N","108°20'01.1"" E","14°30'03.3"" N","108°20'05.1"" E",68.41244506835938,0.5703517078205477,0.1809388561261378,0.23438280165983794,0.8928571428571429,0.15060240963855423,0.2577319587628866,0.32399596720524504
True,2675,"14°30'04.4"" N","108°21'32.1"" E","14°30'04.4"" N","108°22'53.3"" E",71.97445678710938,0.5744576152849306,0.08292968366376892,0.29336959886579633,0.6412213740458015,0.1575984990619137,0.25301204819277107,0.340485010973412
True,2676,"14°30'05.4"" N","108°23'03.1"" E","14°29'59.6"" N","108°23'27.1"" E",74.59841918945312,0.5509090909090909,0.08915528642706455,0.29638300292097386,1.0,0.1,0.18181818181818182,0.5756090909090911
True,2677,"14°30'06.4"" N","108°24'34.0"" E","14°30'06.4"" N","108°24'57.1"" E",71.09088134765625,0.5643787059803365,0.05526160156185701,0.43098407461952537,0.8441558441558441,0.1279527559055118,0.2222222222222222,0.5156630322727846
True,2678,"14°30'07.4"" N","108°26'05.0"" E","14°30'06.4"" N","108°26'28.1"" E",68.41244506835938,0.587234142775851,0.05056673423355207,0.39803847241663415,0.6299212598425197,0.18099547511312217,0.28119507908611596,0.3665962792216144
True,2679,"14°30'08.4"" N","108°27'36.0"" E","14°29'50.0"" N","108°29'10.2"" E",70.64739990234375,0.6618519515640188,0.057538617724222765,0.3096231609924122,0.42637362637362636,0.34519572953736655,0.3815142576204524,0.46083452843680406
True,2680,"14°30'09.4"" N","108°29'07.0"" E","14°29'09.2"" N","108°29'21.0"" E",71.97445678710938,0.8307862258617283,0.09362726878991337,0.2352429285863648,0.2542857142857143,0.7698961937716263,0.38230240549828176,0.38475496318839403
True,2681,"14°30'10.3"" N","108°30'38.0"" E","14°28'46.9"" N","108°31'03.0"" E",66.14739990234375,0.5075017275806664,0.1309362923527342,0.13729146972049494,0.48936170212765956,0.10599078341013825,0.17424242424242423,0.10113727798579501
True,2682,"14°30'11.3"" N","108°32'08.9"" E","14°28'35.3"" N","108°32'26.0"" E",67.5101318359375,0.8560441962436809,0.0639035311278652,0.27209348459446564,0.12343096234309624,0.3172043010752688,0.17771084337349397,0.2624740906972395
True,2683,"14°30'12.3"" N","108°33'39.9"" E","14°29'03.4"" N","108°34'22.0"" E",65.23260498046875,0.6012968754901767,0.13874579771988554,0.2776303018759891,0.8863636363636364,0.2805755395683453,0.4262295081967213,0.2980089099271734
True,2684,"14°30'13.2"" N","108°35'10.9"" E","14°29'17.9"" N","108°36'25.1"" E",67.5101318359375,0.5317411540207299,0.12860244657448722,0.27133737636327676,0.64,0.10810810810810811,0.18497109826589594,0.1702102237704666
True,2713,"14°27'55.2"" N","107°31'32.7"" E","14°26'27.0"" N","107°31'51.7"" E",63.3875732421875,0.46957782119170366,0.38470988480378443,0.11408458541065136,1.0,0.15384615384615385,0.2666666666666667,0.17029250840042398
True,2714,"14°27'56.6"" N","107°33'03.6"" E","14°26'29.3"" N","107°34'27.7"" E",62.923004150390625,0.5558518962662956,0.33145554392367765,0.20567493896587177,0.4722222222222222,0.22972972972972974,0.3090909090909091,0.23739788207075443
True,2715,"14°27'57.9"" N","107°34'34.5"" E","14°27'24.0"" N","107°35'51.6"" E",65.69064331054688,0.5708792656314483,0.26240682999200177,0.15403093992753,0.15983026874115983,0.23395445134575568,0.18991596638655464,0.1669107527134526
True,2716,"14°27'59.2"" N","107°36'05.3"" E","14°27'54.4"" N","107°36'05.3"" E",64.7733154296875,0.629235141235379,0.27231503243041505,0.22148167449495895,0.609375,0.26804123711340205,0.3723150357995227,0.3568090574434811
True,2717,"14°28'00.5"" N","107°37'36.2"" E","14°27'47.0"" N","107°37'36.2"" E",63.3875732421875,0.8205128205128205,0.3392805879756887,0.19571859033211977,0.0,0.0,0.0,0.8219128205128206
True,2718,"14°28'01.8"" N","107°39'07.1"" E","14°26'43.3"" N","107°39'28.2"" E",62.923004150390625,0.6059301970675716,0.35654205446658704,0.13078220752363398,1.0,0.2920353982300885,0.452054794520548,0.31402672354201316
True,2719,"14°28'03.1"" N","107°40'38.0"" E","14°26'29.0"" N","107°40'38.0"" E",62.457122802734375,0.7996688741721854,0.3396292637277233,0.1671316726845722,1.0,0.5960264900662252,0.7468879668049794,0.8057188741721855
True,2720,"14°28'04.4"" N","107°42'08.9"" E","14°27'10.1"" N","107°42'41.0"" E",61.989837646484375,0.5890042979942693,0.531695310850453,0.1242964873562276,0.6666666666666666,0.17543859649122806,0.2777777777777778,0.45227976372012196
True,2721,"14°28'05.7"" N","107°43'39.8"" E","14°26'31.6"" N","107°44'06.9"" E",60.57977294921875,0.5589622641509434,0.4708618993338674,0.10919498728382154,0.0,0.0,0.0,0.5776622641509433
True,2722,"14°28'06.9"" N","107°45'10.7"" E","14°27'20.4"" N","107°46'46.9"" E",75.46441650390625,0.5474910394265233,0.2770426626028639,0.17872736129845626,1.0,0.0931899641577061,0.17049180327868854,0.5727410394265234
True,2723,"14°28'08.2"" N","107°46'41.7"" E","14°27'21.6"" N","107°46'47.7"" E",75.46441650390625,0.5524271844660195,0.3255794845192436,0.26830210999014836,1.0,0.1029126213592233,0.18661971830985916,0.5754771844660195
True,2724,"14°28'09.4"" N","107°48'12.6"" E","14°27'50.0"" N","107°49'34.7"" E",81.41238403320312,0.5469011725293133,0.4413669979802378,0.15641978607274362,1.0,0.09212730318257957,0.16871165644171782,0.5739511725293134
True,2725,"14°28'10.7"" N","107°49'43.5"" E","14°27'32.8"" N","107°50'13.5"" E",80.574462890625,0.5556680161943319,0.2243286571063361,0.1898636776809266,1.0,0.10931174089068826,0.19708029197080293,0.577618016194332
True,2726,"14°28'11.9"" N","107°51'14.4"" E","14°27'03.0"" N","107°51'14.4"" E",76.32623291015625,0.5755515160807859,0.08224237333572396,0.2133475721966645,0.2271604938271605,0.19658119658119658,0.21076746849942726,0.22327308226253328
True,2727,"14°28'13.1"" N","107°52'45.3"" E","14°26'37.0"" N","107°54'20.5"" E",76.32623291015625,0.43313996036164004,0.15045023319367803,0.14231861022477313,0.42,0.07954545454545454,0.1337579617834395,0.10954104924463082
True,2728,"14°28'14.3"" N","107°54'16.2"" E","14°26'38.2"" N","107°54'33.3"" E",79.31036376953125,0.6980849916767554,0.21082512495876143,0.18101956471660655,0.23277467411545624,0.44642857142857145,0.30599755201958384,0.2808464762289084
True,2729,"14°28'15.5"" N","107°55'47.2"" E","14°27'49.3"" N","107°56'14.2"" E",77.18386840820312,0.5899135736964152,0.2352869673128038,0.22524536758881727,0.9719626168224299,0.1783876500857633,0.3014492753623188,0.6018854729169947
True,2730,"14°28'16.7"" N","107°57'18.1"" E","14°27'13.6"" N","107°58'57.3"" E",77.61117553710938,0.4783099793385908,0.17004763672427348,0.17816061853619078,0.3879310344827586,0.10089686098654709,0.1601423487544484,0.1195845368802908
True,2731,"14°28'17.8"" N","107°58'49.0"" E","14°27'28.4"" N","107°59'17.1"" E",78.4627685546875,0.5965956416165794,0.1395708094481817,0.3152951271377186,0.9891304347826086,0.19117647058823528,0.3204225352112676,0.6114325491494114
True,2732,"14°28'19.0"" N","108°00'19.9"" E","14°27'40.2"" N","108°01'08.0"" E",78.4627685546875,0.5446696999088094,0.18604709089557628,0.1855461362665001,0.4523809523809524,0.10877862595419847,0.1753846153846154,0.21952867669802958
True,2733,"14°28'20.2"" N","108°01'50.9"" E","14°27'15.2"" N","108°03'16.0"" E",80.993896484375,0.6426516533248093,0.21892862957822204,0.20029792550350237,0.13333333333333333,0.36018957345971564,0.19462227912932137,0.27873559643775614
True,2734,"14°28'21.3"" N","108°03'21.8"" E","14°27'48.3"" N","108°03'41.8"" E",80.574462890625,0.5635267676997827,0.2026456338172683,0.17523246815887442,0.9090909090909091,0.12578616352201258,0.22099447513812154,0.5283249227543475
True,2735,"14°28'22.4"" N","108°04'52.7"" E","14°28'03.0"" N","108°05'43.8"" E",84.72705078125,0.5582959641255605,0.25440934715590313,0.13613610757248573,1.0,0.11434977578475336,0.20523138832997986,0.5779959641255605
True,2736,"14°28'23.6"" N","108°06'23.7"" E","14°28'09.0"" N","108°06'57.7"" E",81.82992553710938,0.5472589792060492,0.27989006847688147,0.17942686353854342,0.0,0.0,0.0,0.5712089792060491
True,2737,"14°28'24.7"" N","108°07'54.6"" E","14°28'15.0"" N","108°08'40.7"" E",81.41238403320312,0.5514184397163121,0.33330284110573455,0.16765430975786735,1.0,0.10106382978723404,0.18357487922705315,0.576718439716312
True,2738,"14°28'25.8"" N","108°09'25.6"" E","14°27'14.0"" N","108°11'04.8"" E",83.49087524414062,0.49550402542566935,0.266349157586705,0.17343298650308547,0.8301886792452831,0.08695652173913043,0.15742397137745978,0.12981349601837294
True,2739,"14°28'26.9"" N","108°10'56.5"" E","14°27'15.1"" N","108°11'05.5"" E",83.49087524414062,0.5568592057761733,0.2225077805241119,0.2261927012619754,1.0,0.11191335740072202,0.20129870129870128,0.5814092057761735
True,2740,"14°28'28.0"" N","108°12'27.4"" E","14°27'01.6"" N","108°12'41.5"" E",83.0770263671875,0.6149790792686102,0.1377227085092953,0.2123922497041649,0.16687422166874222,0.3198090692124105,0.21931260229132568,0.21331182299527404
True,2741,"14°28'29.0"" N","108°13'58.4"" E","14°28'21.3"" N","108°14'20.4"" E",78.88705444335938,0.5916676290846828,0.09404577306006916,0.2150537400001124,0.65625,0.19408502772643252,0.29957203994293863,0.3467261641678777
True,2742,"14°28'30.1"" N","108°15'29.3"" E","14°27'03.8"" N","108°16'52.5"" E",70.64739990234375,0.6257161205317865,0.10422653283621224,0.30885036916493647,0.11124546553808948,0.39913232104121477,0.1739952718676123,0.27210879473959176
True,2743,"14°28'31.2"" N","108°17'00.3"" E","14°28'10.8"" N","108°18'22.5"" E",70.64739990234375,0.5928990074129916,0.13131345170131573,0.2535993744520075,0.4327731092436975,0.1961904761904762,0.2699868938401048,0.3693428830391263
True,2744,"14°28'32.2"" N","108°18'31.3"" E","14°28'28.3"" N","108°18'50.3"" E",78.4627685546875,0.5602636534839924,0.1281494574314176,0.2553573815648144,1.0,0.11864406779661017,0.21212121212121215,0.5836136534839925
True,2745,"14°28'33.2"" N","108°20'02.2"" E","14°28'10.9"" N","108°20'05.2"" E",70.2027587890625,0.575871792640838,0.14708770478758157,0.2573741372153962,0.5242718446601942,0.16744186046511628,0.2538190364277321,0.3242762438928648
True,2746,"14°28'34.3"" N","108°21'33.2"" E","14°28'19.7"" N","108°23'12.4"" E",67.5101318359375,0.5412817782800584,0.16221642173571654,0.22940352582041668,0.2360655737704918,0.1085972850678733,0.1487603305785124,0.19015483080087855
True,2747,"14°28'35.3"" N","108°23'04.1"" E","14°28'31.4"" N","108°23'35.2"" E",74.59841918945312,0.5566546762589928,0.06754033462731646,0.3369453800778752,1.0,0.11151079136690648,0.20064724919093851,0.5813046762589928
True,2748,"14°28'36.3"" N","108°24'35.1"" E","14°27'28.4"" N","108°24'41.1"" E",74.16378784179688,0.5883577714546987,0.08158618111444049,0.27510140196598976,0.21777777777777776,0.22950819672131148,0.2234891676168757,0.2589120719832902
True,2749,"14°28'37.3"" N","108°26'06.1"" E","14°27'08.0"" N","108°26'26.1"" E",70.64739990234375,0.5410552338549872,0.12428556207628344,0.3330380661358153,0.78125,0.15090543259557343,0.25295109612141653,0.20822237643389033
True,2750,"14°28'38.3"" N","108°27'37.0"" E","14°27'19.7"" N","108°28'12.1"" E",69.7569580078125,0.7426219140274385,0.09685551196215669,0.29737238308093594,0.1302851524090462,0.6064073226544623,0.21448806151355726,0.3845427301513977
True,2751,"14°28'39.3"" N","108°29'08.0"" E","14°28'16.9"" N","108°29'39.1"" E",71.97445678710938,0.5781089154411765,0.04741389894982058,0.36542876442751565,0.431924882629108,0.19166666666666668,0.26551226551226553,0.2671770777530637
True,2752,"14°28'40.2"" N","108°30'39.0"" E","14°27'40.1"" N","108°32'16.2"" E",69.7569580078125,0.6889219646367393,0.074180511963348,0.3052828093802859,0.40034364261168387,0.4623015873015873,0.429097605893186,0.46020384844781426
True,2753,"14°28'41.2"" N","108°32'09.9"" E","14°27'41.0"" N","108°32'17.0"" E",69.7569580078125,0.569540313931408,0.08956524386613589,0.2824427307377821,0.9558823529411765,0.13742071881606766,0.24029574861367836,0.5596304110667332
True,2754,"14°28'42.1"" N","108°33'40.9"" E","14°27'49.7"" N","108°34'24.0"" E",65.23260498046875,0.6969400238849923,0.10357414743089874,0.22235785469584401,0.5970149253731343,0.4819277108433735,0.5333333333333333,0.45028855223162456
True,2783,"14°26'23.9"" N","107°30'03.2"" E","14°24'47.8"" N","107°30'54.3"" E",64.7733154296875,0.37150290467643254,0.16747674267175297,0.15590065654719518,0.27941176470588236,0.09382716049382717,0.14048059149722736,0.10622278816884126
True,2784,"14°26'25.2"" N","107°31'34.1"" E","14°26'24.2"" N","107°31'53.1"" E",63.3875732421875,0.7066115702479339,0.3893242722745111,0.16957256416021782,0.0,0.0,0.0,0.7101615702479339
True,2785,"14°26'26.5"" N","107°33'05.0"" E","14°25'51.6"" N","107°34'21.1"" E",63.3875732421875,0.5372023809523809,0.33599728588914257,0.18488948759414073,0.0,0.0,0.0,0.568302380952381
True,2786,"14°26'27.9"" N","107°34'35.8"" E","14°24'51.8"" N","107°35'43.0"" E",69.7569580078125,0.6257794689814109,0.056303392365854577,0.2978937446049813,0.44,0.43781094527363185,0.43890274314214467,0.3019266291584545
True,2787,"14°26'29.2"" N","107°36'06.7"" E","14°24'53.1"" N","107°36'11.7"" E",66.60287475585938,0.7056910111527467,0.14578141643092818,0.2594066634217586,0.3042944785276074,0.4635514018691589,0.36740740740740746,0.3484400356929582
True,2788,"14°26'30.5"" N","107°37'37.6"" E","14°25'54.6"" N","107°38'04.7"" E",63.850799560546875,0.7223756906077348,0.3097431454677623,0.17325068583716594,1.0,0.4419889502762431,0.6130268199233716,0.7324256906077349
True,2789,"14°26'31.8"" N","107°39'08.5"" E","14°25'18.1"" N","107°39'45.6"" E",63.850799560546875,0.595664352439165,0.16375310971682214,0.2250669839242708,0.3139240506329114,0.21565217391304348,0.2556701030927835,0.32372889436060126
True,2790,"14°26'33.1"" N","107°40'39.4"" E","14°25'26.1"" N","107°42'18.6"" E",71.09088134765625,0.636367477446614,0.020360025729814574,0.498804303730326,0.6835443037974683,0.4,0.5046728971962617,0.4000735534218371
True,2791,"14°26'34.4"" N","107°42'10.3"" E","14°25'37.1"" N","107°42'47.3"" E",74.16378784179688,0.5567779083899503,0.21890988061920594,0.24863936290163394,0.981651376146789,0.2018867924528302,0.3348982785602504,0.25963015014111424
True,2792,"14°26'35.6"" N","107°43'41.2"" E","14°25'00.5"" N","107°45'19.3"" E",72.41452026367188,0.6882072749187305,0.26878279679245054,0.2389205824238334,0.7911646586345381,0.3840155945419103,0.5170603674540682,0.5729268472808446
True,2793,"14°26'36.9"" N","107°45'12.1"" E","14°26'19.4"" N","107°46'42.2"" E",72.41452026367188,0.5764840182648402,0.2771397499647774,0.18650960154526472,1.0,0.1506849315068493,0.2619047619047619,0.59503401826484
True,2794,"14°26'38.1"" N","107°46'43.0"" E","14°26'00.3"" N","107°48'12.1"" E",75.89584350585938,0.4678731056446299,0.38203456192882995,0.005653753015197216,0.12,0.03620689655172414,0.05562913907284769,0.04927840053324523
True,2795,"14°26'39.4"" N","107°48'13.9"" E","14°26'19.0"" N","107°49'44.0"" E",80.574462890625,0.5535331905781584,0.40843237186471526,0.19644224500389756,0.0,0.0,0.0,0.5743831905781585
True,2796,"14°26'40.6"" N","107°49'44.8"" E","14°26'20.2"" N","107°49'44.8"" E",80.574462890625,0.5582075616279142,0.18595938115240093,0.20059880125792032,0.6962025316455697,0.1160337552742616,0.19891500904159132,0.21898220431180226
True,2797,"14°26'41.8"" N","107°51'15.7"" E","14°25'10.6"" N","107°51'18.7"" E",79.31036376953125,0.5709584252854836,0.10187805059765027,0.2122859894314662,0.391304347826087,0.16822429906542055,0.23529411764705882,0.24655992444374866
True,2798,"14°26'43.0"" N","107°52'46.6"" E","14°26'33.3"" N","107°54'22.7"" E",77.18386840820312,0.550761421319797,0.1548165746447848,0.19847669317519082,1.0,0.09983079526226735,0.18153846153846154,0.5773114213197968
True,2799,"14°26'44.2"" N","107°54'17.5"" E","14°26'35.5"" N","107°54'34.5"" E",79.31036376953125,0.5446117504222974,0.19709838289599957,0.21111981742432995,1.0,0.10227272727272728,0.18556701030927836,0.24347589984350548
True,2800,"14°26'45.4"" N","107°55'48.4"" E","14°26'15.3"" N","107°56'02.4"" E",76.75558471679688,0.556745182012848,0.28995278034810074,0.16085712003566535,1.0,0.11134903640256959,0.2003853564547206,0.577445182012848
True,2801,"14°26'46.6"" N","107°57'19.3"" E","14°25'23.2"" N","107°58'50.5"" E",79.31036376953125,0.5462962962962963,0.16687625904408018,0.22986587053070726,1.0,0.09090909090909091,0.16666666666666669,0.5732462962962965
True,2802,"14°26'47.8"" N","107°58'50.2"" E","14°25'24.3"" N","107°58'51.2"" E",79.31036376953125,0.5572354211663066,0.15186519063618606,0.28965656061308387,1.0,0.11231101511879049,0.20194174757281552,0.5777354211663067
True,2803,"14°26'48.9"" N","108°00'21.1"" E","14°26'34.4"" N","108°00'45.2"" E",79.73269653320312,0.5539537849754554,0.08084281820459853,0.251297241564172,0.23823529411764705,0.1352253756260434,0.17252396166134185,0.20491736647542153
True,2804,"14°26'50.1"" N","108°01'52.1"" E","14°25'52.8"" N","108°03'05.2"" E",80.574462890625,0.5893601288951632,0.18441604641240375,0.255529002946869,0.9514563106796117,0.2149122807017544,0.35062611806797855,0.277433756076127
True,2805,"14°26'51.2"" N","108°03'23.0"" E","14°25'47.2"" N","108°05'02.2"" E",80.993896484375,0.5643153526970954,0.257622504917667,0.17615118313109593,1.0,0.12655601659751037,0.22467771639042355,0.5853153526970953
True,2806,"14°26'52.3"" N","108°04'53.9"" E","14°26'33.9"" N","108°05'23.0"" E",84.31588745117188,0.5373084797413461,0.40166488624367525,0.15048150924166065,1.0,0.08657243816254417,0.15934959349593497,0.2328450530035336
True,2807,"14°26'53.5"" N","108°06'24.8"" E","14°25'19.4"" N","108°06'59.9"" E",83.49087524414062,0.5638059646743747,0.2422086093587198,0.19386605328354578,0.8235294117647058,0.12773722627737227,0.22116903633491314,0.4883552991324352
True,2808,"14°26'54.6"" N","108°07'55.8"" E","14°26'44.9"" N","108°09'33.0"" E",81.41238403320312,0.5590631364562119,0.3775886026459888,0.14851555332405356,1.0,0.11608961303462322,0.20802919708029197,0.5807131364562117
True,2809,"14°26'55.7"" N","108°09'26.7"" E","14°25'52.6"" N","108°11'01.9"" E",82.6622314453125,0.5594823786288338,0.36193296278620535,0.1726652928562751,0.6646341463414634,0.20335820895522388,0.3114285714285715,0.258115267192282
True,2810,"14°26'56.8"" N","108°10'57.6"" E","14°25'53.7"" N","108°11'02.6"" E",82.6622314453125,0.5917832167832168,0.2298869364115599,0.20216688899393764,1.0,0.18181818181818182,0.3076923076923077,0.6151332167832172
True,2811,"14°26'57.9"" N","108°12'28.6"" E","14°26'57.9"" N","108°12'41.6"" E",82.24658203125,0.575487453714506,0.05348678647997913,0.2957790744126051,0.6617647058823529,0.15437392795883362,0.25034770514603616,0.33639022805292973
